  r          R           theta    pr             pR         pt
 3.160788  3.903909  1.597942  303.629913  -31.982552  0.000000  -1290.495400  
 3.552384  3.983770  1.619161  -62.032325  -18.813316  0.000000  -1290.495400  
 3.520879  3.940195  1.528443  96.207565  26.982699  0.000000  -1290.495400  
 3.110372  3.809750  1.589395  -326.742128  37.313321  0.000000  -1290.495400  
 3.513046  3.852979  1.520677  103.168457  33.952963  0.000000  -1290.495400  
 3.540930  3.746477  1.572633  76.039140  36.106267  0.000000  -1290.495400  
 2.854079  3.968406  1.538249  -427.539183  -22.940833  0.000000  -1290.495400  
 3.365819  3.722970  1.552099  -200.291693  33.414698  0.000000  -1290.495400  
 3.561832  3.723743  1.517001  -47.747907  -28.060774  0.000000  -1290.495400  
 2.997473  3.685092  1.545829  -375.306551  -26.469059  0.000000  -1290.495400  
 2.786358  3.753233  1.654997  -446.069735  22.586886  0.000000  -1290.495400  
 3.023567  4.018987  1.606792  364.529299  -6.895767  0.000000  -1290.495400  
 3.297122  3.853935  1.654774  236.967026  -28.900795  0.000000  -1290.495400  
 3.516905  3.637894  1.557456  99.788914  -5.860877  0.000000  -1290.495400  
 2.864707  3.949416  1.656643  -424.191250  -21.107733  0.000000  -1290.495400  
 3.568405  3.965130  1.626704  -34.688589  -22.066355  0.000000  -1290.495400  
 3.474222  3.670487  1.627315  -133.358658  -8.279799  0.000000  -1290.495400  
 2.739702  3.995882  1.512385  455.296797  14.734816  0.000000  -1290.495400  
 2.631199  3.927138  1.564284  -459.647482  -29.926935  0.000000  -1290.495400  
 3.311531  3.886256  1.539719  229.494864  -33.352375  0.000000  -1290.495400  
 2.593390  3.941029  1.531914  452.892053  27.068904  0.000000  -1290.495400  
 3.471091  4.024140  1.591613  -135.571936  3.537755  0.000000  -1290.495400  
 3.547037  3.766915  1.577130  -68.893647  -37.108916  0.000000  -1290.495400  
 2.824258  3.790680  1.487989  -436.339346  -27.627490  0.000000  -1290.495400  
 3.124417  3.944184  1.499170  -320.383410  -23.843218  0.000000  -1290.495400  
 3.063157  3.752665  1.594639  347.636129  35.603384  0.000000  -1290.495400  
 3.509488  3.866010  1.566089  106.206931  35.578823  0.000000  -1290.495400  
 3.006091  3.772255  1.636193  371.780771  -30.807593  0.000000  -1290.495400  
 2.823692  3.727319  1.507255  436.497278  -25.855127  0.000000  -1290.495400  
 3.017548  3.750925  1.613452  367.041797  33.405458  0.000000  -1290.495400  
 3.159294  3.988553  1.584845  304.326059  19.203232  0.000000  -1290.495400  
 2.406841  3.795287  1.535992  -255.973498  36.255577  0.000000  -1290.495400  
 3.000098  3.706351  1.628758  -374.236372  -23.315408  0.000000  -1290.495400  
 3.278082  3.884403  1.576382  -246.693351  34.256212  0.000000  -1290.495400  
 3.224753  3.962012  1.644745  273.161987  20.753108  0.000000  -1290.495400  
 2.812638  3.774133  1.549376  -439.508703  -36.777827  0.000000  -1290.495400  
 2.380355  3.666940  1.561727  151.821142  23.294168  0.000000  -1290.495400  
 3.539920  3.772678  1.539440  77.164106  -35.990197  0.000000  -1290.495400  
 3.224882  3.813656  1.516701  273.098905  -34.256336  0.000000  -1290.495400  
 2.632650  3.708731  1.614738  -459.801641  -27.831978  0.000000  -1290.495400  
 2.585409  3.892276  1.556140  450.714983  33.454503  0.000000  -1290.495400  
 3.498943  3.951946  1.593559  -114.834820  -26.136392  0.000000  -1290.495400  
 3.533794  3.927468  1.520306  83.697678  -28.060550  0.000000  -1290.495400  
 2.397603  3.851197  1.529492  227.098607  34.823533  0.000000  -1290.495400  
 3.390884  3.679307  1.559791  -186.097835  -26.581444  0.000000  -1290.495400  
 3.250017  3.903877  1.560075  260.754609  -32.455466  0.000000  -1290.495400  
 3.409504  3.705941  1.530219  -175.168763  -28.039373  0.000000  -1290.495400  
 2.962509  3.774048  1.581730  389.236926  -37.239783  0.000000  -1290.495400  
 3.498632  3.744244  1.625569  115.081904  -30.592340  0.000000  -1290.495400  
 2.787446  3.913877  1.641240  -445.815867  -27.557728  0.000000  -1290.495400  
 3.289760  3.822832  1.644935  240.747041  31.014669  0.000000  -1290.495400  
 3.566347  3.936125  1.588658  -39.232972  -28.574676  0.000000  -1290.495400  
 3.398934  3.948060  1.638161  181.417332  -23.770693  0.000000  -1290.495400  
 3.520686  3.955273  1.580724  96.383434  25.882231  0.000000  -1290.495400  
 2.720368  3.740310  1.656424  458.044712  19.075382  0.000000  -1290.495400  
 3.502267  3.806442  1.593427  112.171127  -37.144983  0.000000  -1290.495400  
 3.555645  3.865020  1.551427  -57.480154  -35.334421  0.000000  -1290.495400  
 2.830070  3.876998  1.615439  434.697300  -33.150292  0.000000  -1290.495400  
 3.530829  3.761909  1.598337  86.705446  -35.836730  0.000000  -1290.495400  
 3.163356  3.867874  1.510461  302.431492  -32.152156  0.000000  -1290.495400  
 3.497947  3.796344  1.508717  -115.623894  -32.726094  0.000000  -1290.495400  
 3.496781  4.012364  1.600824  116.542150  -11.028485  0.000000  -1290.495400  
 3.114795  3.640568  1.570970  -324.746229  10.914306  0.000000  -1290.495400  
 3.528300  3.757713  1.487801  89.201848  -23.859422  0.000000  -1290.495400  
 2.375169  3.707608  1.619361  117.504055  26.493586  0.000000  -1290.495400  
 2.718438  3.968117  1.626265  458.279817  21.549575  0.000000  -1290.495400  
 2.494348  3.703463  1.575385  -399.250100  31.523963  0.000000  -1290.495400  
 3.370260  3.735187  1.538003  -197.815367  -33.327668  0.000000  -1290.495400  
 3.116553  3.826909  1.623688  -323.951644  -34.347005  0.000000  -1290.495400  
 3.497299  3.900764  1.503326  116.134548  29.104292  0.000000  -1290.495400  
 2.706990  3.683427  1.538478  459.518614  24.761791  0.000000  -1290.495400  
 3.569127  3.897432  1.568183  32.952007  33.152470  0.000000  -1290.495400  
 2.412087  3.938221  1.487425  -270.282892  -23.049953  0.000000  -1290.495400  
 3.007162  3.997788  1.520621  371.340456  -14.929627  0.000000  -1290.495400  
 3.549320  3.740552  1.540579  66.044618  -34.121331  0.000000  -1290.495400  
 3.498513  3.719009  1.556015  115.176067  33.213986  0.000000  -1290.495400  
 3.225196  3.693736  1.636605  272.946248  -15.394019  0.000000  -1290.495400  
 3.570620  3.848526  1.652006  -29.036676  -29.552371  0.000000  -1290.495400  
 3.329079  3.733889  1.508211  -220.250473  -27.254810  0.000000  -1290.495400  
 3.106746  3.796156  1.609894  328.373347  35.863781  0.000000  -1290.495400  
 3.164974  3.942042  1.504545  301.675391  24.749172  0.000000  -1290.495400  
 3.362303  3.997683  1.643640  202.242109  -12.297731  0.000000  -1290.495400  
 3.164728  3.735369  1.569417  -301.790016  -35.272862  0.000000  -1290.495400  
 2.459109  3.783992  1.653844  -359.293049  27.009639  0.000000  -1290.495400  
 2.911541  3.802913  1.557898  408.297175  -37.557437  0.000000  -1290.495400  
 2.454003  4.020724  1.577686  -352.034057  -7.416556  0.000000  -1290.495400  
 3.162349  3.842767  1.646077  302.901497  -30.766146  0.000000  -1290.495400  
 2.951562  4.008123  1.502120  393.464514  8.626180  0.000000  -1290.495400  
 3.379693  4.022863  1.600961  192.501473  -4.037819  0.000000  -1290.495400  
 3.255899  3.750411  1.531791  -257.833243  -33.876849  0.000000  -1290.495400  
 2.997315  3.900422  1.642235  375.370972  28.629681  0.000000  -1290.495400  
 2.959278  3.840488  1.558702  390.491782  36.774894  0.000000  -1290.495400  
 2.729820  3.961755  1.513995  456.788610  -22.591705  0.000000  -1290.495400  
 3.171907  3.930642  1.503872  -298.425916  -26.145824  0.000000  -1290.495400  
 3.508580  3.733635  1.511101  -106.971454  -28.034389  0.000000  -1290.495400  
 2.372300  3.719965  1.597121  92.504555  32.369448  0.000000  -1290.495400  
 2.371369  4.015461  1.614348  82.663808  8.352323  0.000000  -1290.495400  
 3.423698  3.879220  1.530878  -166.572214  33.347889  0.000000  -1290.495400  
 2.953751  3.955103  1.585622  -392.624543  -25.829926  0.000000  -1290.495400  
 3.313606  3.837358  1.559577  228.410287  -36.913574  0.000000  -1290.495400  
 2.494865  3.728023  1.558503  399.726153  34.329376  0.000000  -1290.495400  
 3.556296  3.998392  1.541093  56.531418  -16.061664  0.000000  -1290.495400  
 3.551805  3.854917  1.631127  62.808654  -32.726950  0.000000  -1290.495400  
 3.465061  3.685449  1.622610  -139.764276  -19.498864  0.000000  -1290.495400  
 2.867997  3.786058  1.632117  423.133736  -32.464985  0.000000  -1290.495400  
 3.170924  3.868700  1.537602  298.887674  34.470020  0.000000  -1290.495400  
 3.500063  3.994505  1.495376  -113.942911  12.955108  0.000000  -1290.495400  
 3.297025  3.761765  1.500172  237.017219  28.559701  0.000000  -1290.495400  
 2.674747  3.789847  1.551052  -461.439949  37.221656  0.000000  -1290.495400  
 3.466487  3.749375  1.612732  -138.780392  -33.385062  0.000000  -1290.495400  
 2.375904  3.930463  1.643474  123.034528  25.491097  0.000000  -1290.495400  
 3.465830  3.776026  1.508561  -139.234375  -31.744111  0.000000  -1290.495400  
 2.822761  3.674145  1.610552  436.756229  -19.938554  0.000000  -1290.495400  
 2.405769  3.930413  1.520586  -252.882715  27.723686  0.000000  -1290.495400  
 3.362900  3.673273  1.613128  201.911608  -18.692246  0.000000  -1290.495400  
 2.914798  3.659924  1.587155  -407.129775  -20.095390  0.000000  -1290.495400  
 3.522588  3.793798  1.502961  94.632051  31.528729  0.000000  -1290.495400  
 3.556181  3.900284  1.499367  56.699400  -28.642139  0.000000  -1290.495400  
 3.483974  3.689290  1.523440  -126.291405  22.396870  0.000000  -1290.495400  
 3.075011  3.671577  1.614224  -342.463032  -17.547144  0.000000  -1290.495400  
 3.048457  3.953037  1.491827  -353.979831  -21.583584  0.000000  -1290.495400  
 2.838149  3.835078  1.581834  -432.354300  36.998484  0.000000  -1290.495400  
 3.308951  3.652656  1.566632  230.840203  -18.161929  0.000000  -1290.495400  
 3.285450  3.803805  1.555813  -242.948441  37.487472  0.000000  -1290.495400  
 3.498251  3.667656  1.540165  115.382964  -20.204502  0.000000  -1290.495400  
 3.402701  3.832050  1.557795  -179.204353  -37.051176  0.000000  -1290.495400  
 3.110802  3.887183  1.571854  -326.548459  34.054016  0.000000  -1290.495400  
 2.615229  3.727095  1.579541  457.462769  -34.374746  0.000000  -1290.495400  
 2.717491  3.893361  1.509008  -458.392505  -30.356065  0.000000  -1290.495400  
 3.519430  3.692648  1.589648  97.526037  28.835828  0.000000  -1290.495400  
 2.395741  3.693901  1.642264  220.573406  10.873311  0.000000  -1290.495400  
 2.500439  3.686364  1.615265  -404.684023  -22.462178  0.000000  -1290.495400  
 3.048305  3.880253  1.596149  -354.045256  34.078228  0.000000  -1290.495400  
 3.219815  4.015134  1.535653  -275.560870  -9.331890  0.000000  -1290.495400  
 3.490755  3.865086  1.519683  121.202238  -33.290353  0.000000  -1290.495400  
 3.518388  3.993794  1.637207  98.464779  -14.451906  0.000000  -1290.495400  
 3.243283  3.863241  1.615310  264.083841  33.983543  0.000000  -1290.495400  
 3.479954  3.734804  1.603579  129.238169  33.290768  0.000000  -1290.495400  
 3.516814  3.979986  1.537651  -99.869839  20.566696  0.000000  -1290.495400  
 3.014885  3.688165  1.560262  -368.148705  28.585872  0.000000  -1290.495400  
 3.534707  3.758789  1.578270  -82.753136  36.733384  0.000000  -1290.495400  
 3.490214  3.947756  1.511211  -121.614009  24.594550  0.000000  -1290.495400  
 2.871289  3.794977  1.500305  422.066461  -31.018350  0.000000  -1290.495400  
 2.788089  3.885454  1.622574  -445.664998  31.955994  0.000000  -1290.495400  
 3.471697  3.788066  1.593746  -135.145303  37.022501  0.000000  -1290.495400  
 3.547689  3.937094  1.493924  68.090964  -24.129880  0.000000  -1290.495400  
 3.164501  3.883154  1.511033  -301.896407  31.315079  0.000000  -1290.495400  
 3.502579  3.803621  1.593789  111.918826  -37.133421  0.000000  -1290.495400  
 2.449141  3.799400  1.528683  344.695055  35.593485  0.000000  -1290.495400  
 3.515961  3.881772  1.555071  100.624318  34.288337  0.000000  -1290.495400  
 3.515317  3.704126  1.564737  -101.190748  31.589790  0.000000  -1290.495400  
 3.016017  3.722879  1.629464  367.678572  26.571401  0.000000  -1290.495400  
 3.498623  3.699947  1.526756  115.088908  -26.039165  0.000000  -1290.495400  
 3.150727  3.959935  1.514964  -308.305100  22.987959  0.000000  -1290.495400  
 3.496417  3.936583  1.562749  -116.827065  -28.686244  0.000000  -1290.495400  
 3.242630  3.986053  1.636197  -264.405981  -16.697280  0.000000  -1290.495400  
 3.483785  3.975226  1.601370  -126.430861  21.686588  0.000000  -1290.495400  
 3.491589  3.980739  1.629812  120.565461  -18.626799  0.000000  -1290.495400  
 3.216730  3.848563  1.630041  277.055715  33.083367  0.000000  -1290.495400  
 3.466904  3.848974  1.503223  138.491850  -31.921063  0.000000  -1290.495400  
 3.402940  3.675880  1.507121  -179.063600  -3.362085  0.000000  -1290.495400  
 3.514938  3.811586  1.656371  -101.522683  -28.056391  0.000000  -1290.495400  
 2.681866  3.684449  1.535547  -461.229491  24.395837  0.000000  -1290.495400  
 3.521731  3.892952  1.625079  -95.424634  31.154630  0.000000  -1290.495400  
 3.377909  4.001380  1.540606  193.512404  -15.120233  0.000000  -1290.495400  
 3.555831  3.971075  1.599638  57.210313  -22.584824  0.000000  -1290.495400  
 2.393932  3.840200  1.620100  -213.959120  34.478509  0.000000  -1290.495400  
 2.911163  3.750109  1.600942  -408.432316  34.881589  0.000000  -1290.495400  
 3.222237  3.750076  1.649991  -274.385193  -24.151490  0.000000  -1290.495400  
 3.499089  3.856553  1.510856  114.718995  32.712433  0.000000  -1290.495400  
 2.462909  3.669346  1.620173  -364.417877  13.387002  0.000000  -1290.495400  
 3.514493  3.684341  1.517979  101.911617  18.651972  0.000000  -1290.495400  
 3.569517  3.906180  1.548636  -31.975285  -31.945034  0.000000  -1290.495400  
 3.450973  3.932368  1.638478  -149.241632  25.851564  0.000000  -1290.495400  
 3.530543  3.820386  1.602875  86.990610  -36.423705  0.000000  -1290.495400  
 3.426672  3.908699  1.518264  -164.737719  -29.923824  0.000000  -1290.495400  
 2.744308  3.798676  1.602851  -454.541688  -36.518713  0.000000  -1290.495400  
 3.389630  3.685187  1.616509  -186.820915  21.703789  0.000000  -1290.495400  
 2.395656  3.766570  1.509662  220.266736  -31.312864  0.000000  -1290.495400  
 3.499823  3.686066  1.602449  114.134634  -25.566945  0.000000  -1290.495400  
 3.302893  3.882070  1.639623  233.986469  30.282713  0.000000  -1290.495400  
 3.504423  3.810509  1.629931  -110.417202  -33.512564  0.000000  -1290.495400  
 2.757127  3.809005  1.637958  452.250946  32.137265  0.000000  -1290.495400  
 2.464205  3.754374  1.604350  366.114447  34.819399  0.000000  -1290.495400  
 2.795773  3.978213  1.490343  -443.820714  16.600025  0.000000  -1290.495400  
 3.115515  3.808566  1.557084  324.420823  -37.501436  0.000000  -1290.495400  
 3.427406  3.928707  1.493043  164.282964  25.027907  0.000000  -1290.495400  
 3.539526  4.004525  1.649884  77.598357  8.228689  0.000000  -1290.495400  
 2.614324  3.738574  1.497248  457.311159  24.353576  0.000000  -1290.495400  
 2.631696  3.996641  1.502455  -459.701107  -13.310808  0.000000  -1290.495400  
 3.493105  3.834831  1.538247  119.401575  -36.062608  0.000000  -1290.495400  
 3.322160  3.879338  1.521387  223.915216  -32.595607  0.000000  -1290.495400  
 3.295978  3.706908  1.486693  237.555862  1.687003  0.000000  -1290.495400  
 3.101228  3.822402  1.557389  -330.847375  37.298608  0.000000  -1290.495400  
 2.961759  3.833145  1.635680  -389.528558  -32.627612  0.000000  -1290.495400  
 3.508852  3.793815  1.534236  -106.743477  36.075607  0.000000  -1290.495400  
 3.477933  3.664244  1.529429  -130.701826  14.888943  0.000000  -1290.495400  
 2.903547  3.721093  1.643400  -411.130754  20.944598  0.000000  -1290.495400  
 2.906569  3.957779  1.548249  410.065246  25.196735  0.000000  -1290.495400  
 2.506321  3.920253  1.532152  409.588572  29.697966  0.000000  -1290.495400  
 3.003785  3.814322  1.654844  372.727609  28.571762  0.000000  -1290.495400  
 3.378289  4.004679  1.560897  -193.297210  -14.677605  0.000000  -1290.495400  
 3.068860  3.919846  1.618375  -345.153750  29.158546  0.000000  -1290.495400  
 3.469107  3.916319  1.499613  -136.961179  -27.224302  0.000000  -1290.495400  
 3.571972  3.966070  1.548520  24.980784  23.753946  0.000000  -1290.495400  
 3.537802  3.918298  1.621347  -79.476261  -29.101528  0.000000  -1290.495400  
 3.303482  3.932190  1.522503  233.681642  27.644212  0.000000  -1290.495400  
 3.166507  3.960100  1.507588  300.957824  -22.286399  0.000000  -1290.495400  
 3.525210  3.851023  1.556538  92.173457  -36.256641  0.000000  -1290.495400  
 2.473483  3.738537  1.650426  -377.546285  -21.768761  0.000000  -1290.495400  
 3.118497  3.935771  1.652786  -323.071138  -23.570364  0.000000  -1290.495400  
 3.518110  3.684527  1.517361  -98.714262  18.439808  0.000000  -1290.495400  
 2.872993  3.933549  1.559515  -421.510115  -29.049101  0.000000  -1290.495400  
 3.389786  3.837155  1.513840  186.731323  -33.672104  0.000000  -1290.495400  
 3.364527  3.978024  1.526264  201.009532  -20.363132  0.000000  -1290.495400  
 3.371563  4.012196  1.645263  197.085624  -4.242084  0.000000  -1290.495400  
 3.575549  3.649701  1.566912  6.813185  -16.735813  0.000000  -1290.495400  
 3.227721  3.975862  1.517990  -271.715677  -20.226276  0.000000  -1290.495400  
 3.551082  3.730346  1.563357  63.764784  -34.729905  0.000000  -1290.495400  
 3.485561  3.753458  1.557446  -125.114490  36.263446  0.000000  -1290.495400  
 3.548980  3.677197  1.585029  66.475932  -25.804187  0.000000  -1290.495400  
 3.292516  3.903158  1.496278  -239.334740  -27.988150  0.000000  -1290.495400  
 2.963625  3.747045  1.510822  -388.802203  -29.717054  0.000000  -1290.495400  
 3.224613  3.862243  1.645644  273.229880  30.360201  0.000000  -1290.495400  
 3.063046  3.738536  1.631428  347.684400  -28.481516  0.000000  -1290.495400  
 3.055392  3.805133  1.592204  350.997349  37.212213  0.000000  -1290.495400  
 3.517692  3.880790  1.560192  -99.088144  34.473119  0.000000  -1290.495400  
 3.484580  3.729214  1.523218  125.842749  -30.278147  0.000000  -1290.495400  
 2.827097  3.898874  1.597423  -435.541876  -32.479842  0.000000  -1290.495400  
 3.169883  3.726884  1.602622  -299.375920  32.557155  0.000000  -1290.495400  
 2.705750  3.974536  1.499992  -459.636299  -18.724962  0.000000  -1290.495400  
 2.955430  3.773140  1.656975  391.978352  -24.777246  0.000000  -1290.495400  
 2.960932  3.929255  1.529547  -389.850303  -28.479513  0.000000  -1290.495400  
 3.397444  3.772268  1.630161  182.288366  -32.078029  0.000000  -1290.495400  
 3.524479  3.723747  1.524407  92.863928  29.764748  0.000000  -1290.495400  
 3.401038  3.823831  1.530069  -180.183074  35.674575  0.000000  -1290.495400  
 3.006376  3.999395  1.520164  371.663863  14.385465  0.000000  -1290.495400  
 3.310493  3.944438  1.524868  230.036495  26.155999  0.000000  -1290.495400  
 3.424425  3.680720  1.564786  166.125041  27.169504  0.000000  -1290.495400  
 2.781175  3.968937  1.514020  447.256334  21.282821  0.000000  -1290.495400  
 3.541178  3.831555  1.595893  75.761546  -36.598801  0.000000  -1290.495400  
 2.398284  3.795327  1.498559  -229.417262  30.648189  0.000000  -1290.495400  
 2.956393  3.932051  1.621027  391.607168  -27.518016  0.000000  -1290.495400  
 3.508206  3.766267  1.552857  107.285188  -36.681763  0.000000  -1290.495400  
 3.559987  3.657992  1.549245  -50.835337  18.390122  0.000000  -1290.495400  
 3.402291  3.915630  1.595338  -179.445871  -30.872052  0.000000  -1290.495400  
 3.552797  3.791898  1.541773  61.473318  36.678074  0.000000  -1290.495400  
 2.545918  3.905963  1.517327  -435.203553  -30.103217  0.000000  -1290.495400  
 3.548279  3.804962  1.537075  -67.356471  -36.412765  0.000000  -1290.495400  
 3.553147  3.887857  1.488975  60.996026  27.960903  0.000000  -1290.495400  
 3.124297  4.016944  1.539100  320.438006  8.598536  0.000000  -1290.495400  
 2.391231  3.793924  1.493608  -203.521645  29.389176  0.000000  -1290.495400  
 3.399337  3.656262  1.575796  -181.181669  -19.695367  0.000000  -1290.495400  
 3.390866  3.947432  1.648788  186.108195  -22.565569  0.000000  -1290.495400  
 3.544197  3.759425  1.567539  72.296097  36.831139  0.000000  -1290.495400  
 3.568272  4.002607  1.548279  -35.000948  15.043433  0.000000  -1290.495400  
 3.212055  3.914461  1.638326  -279.314461  -27.850863  0.000000  -1290.495400  
 3.558984  3.995896  1.505001  52.439959  -13.884067  0.000000  -1290.495400  
 3.315078  3.934127  1.649467  -227.639708  24.255295  0.000000  -1290.495400  
 3.366375  3.861660  1.578113  -199.982464  -35.817400  0.000000  -1290.495400  
 2.968460  3.719319  1.582640  386.910788  33.406450  0.000000  -1290.495400  
 2.382287  4.023845  1.572400  162.515146  4.874004  0.000000  -1290.495400  
 3.362840  3.932826  1.553545  -201.944951  -29.026753  0.000000  -1290.495400  
 2.787696  3.939671  1.620364  -445.757333  26.569174  0.000000  -1290.495400  
 2.554582  3.911095  1.547853  439.351472  31.414978  0.000000  -1290.495400  
 3.300613  3.682631  1.534076  235.166026  -23.545938  0.000000  -1290.495400  
 3.159375  3.910472  1.493060  -304.288077  -26.897574  0.000000  -1290.495400  
 3.242443  3.856268  1.531873  264.498227  34.776460  0.000000  -1290.495400  
 3.206369  3.988982  1.505311  -282.052462  15.925175  0.000000  -1290.495400  
 2.397453  4.010642  1.568201  226.583324  12.574054  0.000000  -1290.495400  
 3.324988  3.756342  1.607178  -222.420701  34.629054  0.000000  -1290.495400  
 2.413920  3.824879  1.538856  274.986527  -36.352773  0.000000  -1290.495400  
 3.540800  3.785601  1.501556  -76.184649  -30.817233  0.000000  -1290.495400  
 3.300281  3.965798  1.607958  -235.337614  23.203566  0.000000  -1290.495400  
 3.174325  4.002182  1.562452  297.289301  -15.513664  0.000000  -1290.495400  
 3.526310  3.816160  1.572445  -91.124426  37.609140  0.000000  -1290.495400  
 3.390432  4.007595  1.586237  186.358738  13.543281  0.000000  -1290.495400  
 2.830419  3.802317  1.531225  434.597540  35.880732  0.000000  -1290.495400  
 2.828718  3.921700  1.574952  -435.082503  30.601578  0.000000  -1290.495400  
 3.542201  3.715200  1.520081  74.602453  27.388212  0.000000  -1290.495400  
 3.369741  3.720820  1.622386  -198.105233  28.138113  0.000000  -1290.495400  
 3.391907  3.727256  1.579420  185.506355  -34.394841  0.000000  -1290.495400  
 3.231828  3.904792  1.646071  -269.710024  27.745593  0.000000  -1290.495400  
 2.752778  3.969165  1.581789  -453.058623  23.424629  0.000000  -1290.495400  
 3.538546  3.971821  1.591726  78.670490  -22.703354  0.000000  -1290.495400  
 3.569109  3.988108  1.509661  -32.994687  -16.631343  0.000000  -1290.495400  
 3.391325  3.786172  1.650304  185.843064  28.251867  0.000000  -1290.495400  
 2.375042  3.712375  1.532971  -116.525946  -29.678263  0.000000  -1290.495400  
 3.010825  4.022813  1.563234  -369.829856  -5.775630  0.000000  -1290.495400  
 2.451099  3.877172  1.584970  -347.703481  34.670394  0.000000  -1290.495400  
 3.534356  3.847842  1.613653  83.117019  34.831368  0.000000  -1290.495400  
 2.377512  3.689598  1.594296  -134.245906  -27.683505  0.000000  -1290.495400  
 3.567048  3.803414  1.596642  -37.744680  -36.969521  0.000000  -1290.495400  
 3.403201  3.810477  1.555980  -178.909967  -37.448431  0.000000  -1290.495400  
 3.482177  3.913285  1.613740  127.614941  30.188470  0.000000  -1290.495400  
 3.549173  3.930197  1.651848  66.231477  -24.382218  0.000000  -1290.495400  
 3.066445  3.842680  1.527297  -346.206199  -34.961859  0.000000  -1290.495400  
 3.117224  4.018882  1.541561  -323.648016  -7.588875  0.000000  -1290.495400  
 3.565843  3.955134  1.584534  -40.268664  25.845440  0.000000  -1290.495400  
 2.377660  3.854091  1.651808  135.228937  -29.492124  0.000000  -1290.495400  
 3.102565  3.705592  1.551551  330.248592  31.057996  0.000000  -1290.495400  
 3.163824  3.675701  1.528366  302.212483  -19.597535  0.000000  -1290.495400  
 3.522359  3.802888  1.566362  94.844456  37.727182  0.000000  -1290.495400  
 3.249720  4.008264  1.556483  260.901813  13.323772  0.000000  -1290.495400  
 3.247444  3.651491  1.607279  262.028803  -8.414404  0.000000  -1290.495400  
 3.483054  3.775216  1.593673  -126.970481  36.723475  0.000000  -1290.495400  
 3.518464  3.754152  1.587413  -98.396433  -36.151884  0.000000  -1290.495400  
 2.408505  3.890653  1.576604  -260.655229  33.736013  0.000000  -1290.495400  
 2.961881  3.736433  1.642007  389.481325  24.843906  0.000000  -1290.495400  
 3.498221  3.825448  1.635537  115.407116  -32.700609  0.000000  -1290.495400  
 3.101603  3.952043  1.521595  -330.679693  24.789723  0.000000  -1290.495400  
 3.011458  4.016700  1.508706  -369.567980  3.912010  0.000000  -1290.495400  
 3.544524  3.798657  1.560388  71.911462  37.628009  0.000000  -1290.495400  
 3.547353  3.793979  1.632197  -68.505952  -32.768088  0.000000  -1290.495400  
 3.513214  3.888130  1.533753  -103.023536  32.869090  0.000000  -1290.495400  
 2.866933  3.822362  1.619871  -423.476712  34.845400  0.000000  -1290.495400  
 2.625181  3.738088  1.491538  458.930967  21.845186  0.000000  -1290.495400  
 3.291188  3.948641  1.503220  -240.015438  23.661404  0.000000  -1290.495400  
 3.271946  3.720208  1.609293  -249.794363  -30.734961  0.000000  -1290.495400  
 3.236895  4.014924  1.516984  -267.226818  -7.298542  0.000000  -1290.495400  
 3.377718  3.695112  1.493978  -193.620308  3.449852  0.000000  -1290.495400  
 3.570510  4.004157  1.630043  -29.344184  -11.822402  0.000000  -1290.495400  
 3.379784  3.812279  1.491248  192.450297  29.620156  0.000000  -1290.495400  
 3.501426  3.920214  1.533254  -112.850284  -29.765087  0.000000  -1290.495400  
 3.485510  3.902576  1.591921  -125.152259  -32.332783  0.000000  -1290.495400  
 3.536809  3.741833  1.591457  -80.540464  35.069915  0.000000  -1290.495400  
 3.510196  3.728102  1.507372  105.608156  -26.033464  0.000000  -1290.495400  
 3.370329  3.878961  1.496306  -197.776659  29.655702  0.000000  -1290.495400  
 3.528810  3.655237  1.601656  88.703072  -14.327397  0.000000  -1290.495400  
 3.533399  3.721790  1.544686  -84.103887  -32.617106  0.000000  -1290.495400  
 3.520690  3.869593  1.563882  96.380204  35.325154  0.000000  -1290.495400  
 3.115712  3.835899  1.557502  -324.331933  -36.915808  0.000000  -1290.495400  
 3.537181  3.765303  1.599180  -80.142850  35.932991  0.000000  -1290.495400  
 3.539517  3.946808  1.650952  -77.608443  -22.354249  0.000000  -1290.495400  
 3.508054  3.930002  1.567213  107.412150  29.587214  0.000000  -1290.495400  
 3.290521  3.934972  1.568850  -240.357324  -28.944591  0.000000  -1290.495400  
 2.673667  3.838196  1.537018  -461.460583  -35.874511  0.000000  -1290.495400  
 3.514712  3.875846  1.561226  101.720691  34.856615  0.000000  -1290.495400  
 3.500436  4.015660  1.581148  -113.644602  10.266446  0.000000  -1290.495400  
 2.555588  3.748163  1.548047  -439.803876  35.387443  0.000000  -1290.495400  
 2.664118  3.661570  1.558162  -461.508652  -21.175840  0.000000  -1290.495400  
 2.818423  3.973037  1.562163  437.950116  -22.703160  0.000000  -1290.495400  
 2.958601  3.726254  1.628706  -390.753850  -27.370717  0.000000  -1290.495400  
 2.952574  3.773534  1.566211  -393.076693  37.358341  0.000000  -1290.495400  
 3.508555  3.985571  1.616016  106.992492  18.606709  0.000000  -1290.495400  
 2.556218  3.724093  1.526166  440.084206  30.166801  0.000000  -1290.495400  
 2.475363  3.749696  1.535964  -379.717390  -34.344367  0.000000  -1290.495400  
 3.293977  3.673109  1.573749  -238.585041  25.343938  0.000000  -1290.495400  
 3.543119  3.842846  1.590661  -73.550351  -36.441473  0.000000  -1290.495400  
